timestamp,close,high,low,trade_count,open,volume,vwap,symbol,fast_ema,slow_ema,signal
2025-04-24 11:10:00+00:00,15.73,15.73,15.73,1,15.73,300,15.73,APA,,,hold
2025-04-24 11:40:00+00:00,15.66,15.7,15.66,4,15.7,533,15.674291,APA,,,hold
2025-04-24 12:00:00+00:00,15.79,15.79,15.79,7,15.79,373,15.79,APA,,,hold
2025-04-24 12:25:00+00:00,15.6501,15.66,15.65,4,15.66,1693,15.65303,APA,,,hold
2025-04-24 12:50:00+00:00,15.8483,15.8496,15.78,19,15.78,1364,15.801157,APA,15.735679999999999,,hold
2025-04-24 12:55:00+00:00,15.96,15.98,15.84,55,15.85,9929,15.893469,APA,15.78168,,hold
2025-04-24 13:00:00+00:00,15.9,15.99,15.9,73,15.93,16166,15.959247,APA,15.82968,,hold
2025-04-24 13:05:00+00:00,15.97,15.97,15.9,2,15.9,623,15.95618,APA,15.865680000000001,,hold
2025-04-24 13:10:00+00:00,16.08,16.08,15.85,9,16.08,2943,15.978171,APA,15.951659999999999,,hold
2025-04-24 13:15:00+00:00,15.8899,15.89,15.8,33,15.89,5090,15.874199,APA,15.959980000000002,,hold
2025-04-24 13:20:00+00:00,15.89,15.89,15.85,21,15.8899,2300,15.876672,APA,15.94598,,hold
2025-04-24 13:25:00+00:00,16.06,16.06,15.89,46,15.99,6206,15.997147,APA,15.977979999999999,,hold
2025-04-24 13:30:00+00:00,15.88,16.06,15.71,580,15.965,166453,15.950255,APA,15.959979999999998,,hold
2025-04-24 13:35:00+00:00,16.03,16.04,15.85,617,15.875,97405,15.947828,APA,15.94998,,hold
2025-04-24 13:40:00+00:00,15.945,16.05,15.92,503,16.04,40694,15.978556,APA,15.961000000000002,,hold
2025-04-24 13:45:00+00:00,15.88,15.98,15.86,561,15.945,59836,15.907169,APA,15.959,,hold
2025-04-24 13:50:00+00:00,15.79,15.8971,15.79,1134,15.87,123221,15.853875,APA,15.905000000000001,,hold
2025-04-24 13:55:00+00:00,15.86,15.87,15.76,350,15.77,29839,15.819616,APA,15.901,,hold
2025-04-24 14:00:00+00:00,15.78,15.88,15.78,699,15.86,60424,15.840676,APA,15.850999999999999,,hold
2025-04-24 14:05:00+00:00,15.84,15.865,15.76,959,15.785,95055,15.816061,APA,15.830000000000002,15.871665000000002,hold
2025-04-24 14:10:00+00:00,15.77,15.83,15.755,1013,15.83,110005,15.783521,APA,15.807999999999998,15.873664999999999,hold
2025-04-24 14:15:00+00:00,15.84,15.84,15.765,592,15.78,59405,15.792942,APA,15.818000000000001,15.882665,hold
2025-04-24 14:20:00+00:00,15.935,15.94,15.85,511,15.85,42616,15.893743,APA,15.832999999999998,15.889914999999998,hold
2025-04-24 14:25:00+00:00,15.945,15.965,15.915,846,15.94,91740,15.943372,APA,15.866,15.904659999999998,hold
2025-04-24 14:30:00+00:00,15.925,15.96,15.92,573,15.94,45602,15.940958,APA,15.883000000000001,15.908494999999998,hold
2025-04-24 14:35:00+00:00,15.955,15.97,15.91,747,15.93,66108,15.946112,APA,15.920000000000002,15.908244999999999,buy
2025-04-24 14:40:00+00:00,16.065,16.07,15.955,1003,15.955,84176,16.016718,APA,15.965,15.916494999999998,hold
2025-04-24 14:45:00+00:00,16.0552,16.085,15.93,935,16.08,80875,16.011592,APA,15.98904,15.920755,hold
2025-04-24 14:50:00+00:00,16.0518,16.065,15.99,570,16.06,76958,16.024825,APA,16.0104,15.919345000000002,hold
2025-04-24 14:55:00+00:00,16.115,16.12,16.045,569,16.0501,69527,16.08007,APA,16.048399999999997,15.930600000000002,hold
2025-04-24 15:00:00+00:00,16.09,16.115,16.065,735,16.115,60516,16.100353,APA,16.0754,15.9406,hold
2025-04-24 15:05:00+00:00,16.135,16.14,16.065,653,16.095,54827,16.110032,APA,16.0894,15.94435,hold
2025-04-24 15:10:00+00:00,16.1007,16.14,16.1007,805,16.135,84906,16.125099,APA,16.0985,15.955385000000001,hold
2025-04-24 15:15:00+00:00,16.14,16.175,16.1,625,16.1,72472,16.137455,APA,16.11614,15.960885,hold
2025-04-24 15:20:00+00:00,16.11,16.15,16.1,732,16.15,87221,16.124431,APA,16.115140000000004,15.969135,hold
2025-04-24 15:25:00+00:00,16.04,16.11,16.035,698,16.11,80616,16.064274,APA,16.10514,15.977135,hold
2025-04-24 15:30:00+00:00,16.0286,16.04,15.975,723,16.04,68193,16.004692,APA,16.083859999999998,15.989065,hold
2025-04-24 15:35:00+00:00,15.99,16.025,15.975,437,16.02,32453,15.993079,APA,16.06172,15.995565,hold
2025-04-24 15:40:00+00:00,16.02,16.04,15.995,518,15.995,32858,16.021936,APA,16.03772,16.007565,hold
2025-04-24 15:45:00+00:00,16.065,16.105,16.015,441,16.015,35154,16.071085,APA,16.02872,16.018814999999996,hold
2025-04-24 15:50:00+00:00,16.0721,16.1,16.055,881,16.065,71098,16.081735,APA,16.035140000000002,16.033920000000002,hold
2025-04-24 15:55:00+00:00,16.045,16.09,16.035,466,16.075,33191,16.064718,APA,16.038420000000002,16.04417,sell
2025-04-24 16:00:00+00:00,16.055,16.075,16.035,542,16.05,34548,16.057675,APA,16.05142,16.05017,buy
2025-04-24 16:05:00+00:00,16.06,16.06,16.02,553,16.055,59833,16.050765,APA,16.05942,16.05592,hold
2025-04-24 16:10:00+00:00,16.055,16.085,16.035,314,16.06,32384,16.061059,APA,16.05742,16.06242,sell
2025-04-24 16:15:00+00:00,16.055,16.085,16.05,341,16.055,21619,16.062887,APA,16.054,16.067420000000002,hold
2025-04-24 16:20:00+00:00,16.055,16.08,16.055,293,16.055,20521,16.065277,APA,16.056,16.066920000000003,hold
2025-04-24 16:25:00+00:00,16.1,16.11,16.045,687,16.055,67643,16.081394,APA,16.065,16.06916,hold
2025-04-24 16:30:00+00:00,16.13,16.15,16.1,421,16.1,34256,16.129663,APA,16.079,16.07307,buy
2025-04-24 16:35:00+00:00,16.2,16.2,16.1299,403,16.1299,33151,16.164164,APA,16.108,16.07732,hold
2025-04-24 16:40:00+00:00,16.2001,16.21,16.175,311,16.1901,29733,16.19363,APA,16.13702,16.082825,hold
2025-04-24 16:45:00+00:00,16.195,16.2,16.18,366,16.2,32796,16.193791,APA,16.16502,16.085825,hold
2025-04-24 16:50:00+00:00,16.1707,16.195,16.17,318,16.195,28221,16.187001,APA,16.17916,16.089325,hold
2025-04-24 16:55:00+00:00,16.165,16.175,16.15,448,16.175,60849,16.16113,APA,16.18616,16.090575,hold
2025-04-24 17:00:00+00:00,16.145,16.17,16.135,412,16.16,40754,16.150233,APA,16.175159999999998,16.092325,hold
2025-04-24 17:05:00+00:00,16.125,16.155,16.12,225,16.155,15144,16.136305,APA,16.160140000000002,16.096574999999998,hold
2025-04-24 17:10:00+00:00,16.135,16.15,16.12,278,16.125,16185,16.134758,APA,16.14814,16.101895,hold
2025-04-24 17:15:00+00:00,16.1579,16.17,16.11,933,16.135,145347,16.143457,APA,16.145580000000002,16.11029,hold
2025-04-24 17:20:00+00:00,16.175,16.2,16.155,288,16.16,22903,16.171413,APA,16.147579999999998,16.11804,hold
2025-04-24 17:25:00+00:00,16.215,16.25,16.18,599,16.18,55000,16.222717,APA,16.16158,16.12554,hold
2025-04-24 17:30:00+00:00,16.245,16.26,16.21,457,16.21,48052,16.23801,APA,16.18558,16.134185,hold
2025-04-24 17:35:00+00:00,16.235,16.25,16.23,374,16.245,29042,16.241182,APA,16.20558,16.143685,hold
2025-04-24 17:40:00+00:00,16.19,16.245,16.175,680,16.235,59827,16.202655,APA,16.212,16.150435,hold
2025-04-24 17:45:00+00:00,16.195,16.1955,16.18,285,16.195,24395,16.189514,APA,16.216,16.157185000000002,hold
2025-04-24 17:50:00+00:00,16.215,16.22,16.185,389,16.195,49814,16.207004,APA,16.216,16.165185,hold
2025-04-24 17:55:00+00:00,16.25,16.265,16.21,494,16.215,47528,16.235459,APA,16.217,16.174934999999998,hold
